time,cell_id,x,y,radius
3.37,3,-19.8525,0,5
3.37,4,-9.92318,0,5
3.37,5,0,0,5
3.37,6,9.92318,0,5
3.37,7,19.8525,0,5
3.37,8,29.7938,0,5
3.37,9,39.7518,0,5
3.37,10,49.7298,0,5
3.38,0,-49.7331,0,5
3.38,1,-39.7548,0,5
3.38,2,-29.7963,0,5
3.38,3,-19.8543,0,5
3.38,4,-9.92411,0,5
3.38,5,0,0,5
3.38,6,9.92411,0,5
3.38,7,19.8543,0,5
3.38,8,29.7963,0,5
3.38,9,39.7548,0,5
3.38,10,49.7331,0,5
3.39,0,-49.7364,0,5
3.39,1,-39.7578,0,5
3.39,2,-29.7988,0,5
3.39,3,-19.8561,0,5
3.39,4,-9.92504,0,5
3.39,5,0,0,5
3.39,6,9.92504,0,5
3.39,7,19.8561,0,5
3.39,8,29.7988,0,5
3.39,9,39.7578,0,5
3.39,10,49.7364,0,5
3.4,0,-49.7396,0,5
3.4,1,-39.7607,0,5
3.4,2,-29.8013,0,5
3.4,3,-19.8579,0,5
3.4,4,-9.92595,0,5
3.4,5,0,0,5
3.4,6,9.92595,0,5
3.4,7,19.8579,0,5
3.4,8,29.8013,0,5
3.4,9,39.7607,0,5
3.4,10,49.7396,0,5
3.41,0,-49.7428,0,5
3.41,1,-39.7637,0,5
3.41,2,-29.8037,0,5
3.41,3,-19.8596,0,5
3.41,4,-9.92685,0,5
3.41,5,0,0,5
3.41,6,9.92685,0,5
3.41,7,19.8596,0,5
3.41,8,29.8037,0,5
3.41,9,39.7637,0,5
3.41,10,49.7428,0,5
3.42,0,-49.7459,0,5
3.42,1,-39.7665,0,5
3.42,2,-29.8061,0,5
3.42,3,-19.8613,0,5
3.42,4,-9.92774,0,5
3.42,5,0,0,5
3.42,6,9.92774,0,5
3.42,7,19.8613,0,5
3.42,8,29.8061,0,5
3.42,9,39.7665,0,5
3.42,10,49.7459,0,5
3.43,0,-49.749,0,5
3.43,1,-39.7694,0,5
3.43,2,-29.8084,0,5
3.43,3,-19.863,0,5
3.43,4,-9.92862,0,5
3.43,5,0,0,5
3.43,6,9.92862,0,5
3.43,7,19.863,0,5
3.43,8,29.8084,0,5
3.43,9,39.7694,0,5
3.43,10,49.749,0,5
3.44,0,-49.7521,0,5
3.44,1,-39.7722,0,5
3.44,2,-29.8108,0,5
3.44,3,-19.8647,0,5
3.44,4,-9.92949,0,5
3.44,5,0,0,5
3.44,6,9.92949,0,5
3.44,7,19.8647,0,5
3.44,8,29.8108,0,5
3.44,9,39.7722,0,5
3.44,10,49.7521,0,5
3.45,0,-49.7551,0,5
3.45,1,-39.775,0,5
3.45,2,-29.8131,0,5
3.45,3,-19.8663,0,5
3.45,4,-9.93035,0,5
3.45,5,0,0,5
3.45,6,9.93035,0,5
3.45,7,19.8663,0,5
3.45,8,29.8131,0,5
3.45,9,39.775,0,5
3.45,10,49.7551,0,5
3.46,0,-49.7581,0,5
3.46,1,-39.7777,0,5
3.46,2,-29.8154,0,5
3.46,3,-19.868,0,5
3.46,4,-9.9312,0,5
3.46,5,0,0,5
3.46,6,9.9312,0,5
3.46,7,19.868,0,5
3.46,8,29.8154,0,5
3.46,9,39.7777,0,5
3.46,10,49.7581,0,5
3.47,0,-49.761,0,5
3.47,1,-39.7804,0,5
3.47,2,-29.8176,0,5
3.47,3,-19.8696,0,5
3.47,4,-9.93204,0,5
3.47,5,0,0,5
3.47,6,9.93204,0,5
3.47,7,19.8696,0,5
3.47,8,29.8176,0,5
3.47,9,39.7804,0,5
3.47,10,49.761,0,5
3.48,0,-49.7639,0,5
3.48,1,-39.7831,0,5
3.48,2,-29.8198,0,5
3.48,3,-19.8712,0,5
3.48,4,-9.93287,0,5
3.48,5,0,0,5
3.48,6,9.93287,0,5
3.48,7,19.8712,0,5
3.48,8,29.8198,0,5
3.48,9,39.7831,0,5
3.48,10,49.7639,0,5
3.49,0,-49.7668,0,5
3.49,1,-39.7857,0,5
3.49,2,-29.822,0,5
3.49,3,-19.8727,0,5
3.49,4,-9.93368,0,5
3.49,5,0,0,5
3.49,6,9.93368,0,5
3.49,7,19.8727,0,5
3.49,8,29.822,0,5
3.49,9,39.7857,0,5
3.49,10,49.7668,0,5
3.5,0,-49.7697,0,5
3.5,1,-39.7884,0,5
3.5,2,-29.8242,0,5
3.5,3,-19.8743,0,5
3.5,4,-9.93449,0,5
3.5,5,0,0,5
3.5,6,9.93449,0,5
3.5,7,19.8743,0,5
3.5,8,29.8242,0,5
3.5,9,39.7884,0,5
3.5,10,49.7697,0,5
3.51,0,-49.7725,0,5
3.51,1,-39.7909,0,5
3.51,2,-29.8263,0,5
3.51,3,-19.8758,0,5
3.51,4,-9.93529,0,5
3.51,5,0,0,5
3.51,6,9.93529,0,5
3.51,7,19.8758,0,5
3.51,8,29.8263,0,5
3.51,9,39.7909,0,5
3.51,10,49.7725,0,5
3.52,0,-49.7752,0,5
3.52,1,-39.7935,0,5
3.52,2,-29.8285,0,5
3.52,3,-19.8773,0,5
3.52,4,-9.93608,0,5
3.52,5,0,0,5
3.52,6,9.93608,0,5
3.52,7,19.8773,0,5
3.52,8,29.8285,0,5
3.52,9,39.7935,0,5
3.52,10,49.7752,0,5
3.53,0,-49.778,0,5
3.53,1,-39.796,0,5
3.53,2,-29.8305,0,5
3.53,3,-19.8788,0,5
3.53,4,-9.93686,0,5
3.53,5,0,0,5
3.53,6,9.93686,0,5
3.53,7,19.8788,0,5
3.53,8,29.8305,0,5
3.53,9,39.796,0,5
3.53,10,49.778,0,5
3.54,0,-49.7807,0,5
3.54,1,-39.7985,0,5
3.54,2,-29.8326,0,5
3.54,3,-19.8803,0,5
3.54,4,-9.93763,0,5
3.54,5,0,0,5
3.54,6,9.93763,0,5
3.54,7,19.8803,0,5
3.54,8,29.8326,0,5
3.54,9,39.7985,0,5
3.54,10,49.7807,0,5
3.55,0,-49.7834,0,5
3.55,1,-39.8009,0,5
3.55,2,-29.8347,0,5
3.55,3,-19.8817,0,5
3.55,4,-9.93839,0,5
3.55,5,0,0,5
3.55,6,9.93839,0,5
3.55,7,19.8817,0,5
3.55,8,29.8347,0,5
3.55,9,39.8009,0,5
3.55,10,49.7834,0,5
3.56,0,-49.786,0,5
3.56,1,-39.8034,0,5
3.56,2,-29.8367,0,5
3.56,3,-19.8832,0,5
3.56,4,-9.93914,0,5
3.56,5,0,0,5
3.56,6,9.93914,0,5
3.56,7,19.8832,0,5
3.56,8,29.8367,0,5
3.56,9,39.8034,0,5
3.56,10,49.786,0,5
3.57,0,-49.7886,0,5
3.57,1,-39.8058,0,5
3.57,2,-29.8387,0,5
3.57,3,-19.8846,0,5
3.57,4,-9.93988,0,5
3.57,5,0,0,5
3.57,6,9.93988,0,5
3.57,7,19.8846,0,5
3.57,8,29.8387,0,5
3.57,9,39.8058,0,5
3.57,10,49.7886,0,5
3.58,0,-49.7912,0,5
3.58,1,-39.8081,0,5
3.58,2,-29.8406,0,5
3.58,3,-19.886,0,5
3.58,4,-9.94061,0,5
3.58,5,0,0,5
3.58,6,9.94061,0,5
3.58,7,19.886,0,5
3.58,8,29.8406,0,5
3.58,9,39.8081,0,5
3.58,10,49.7912,0,5
3.59,0,-49.7937,0,5
3.59,1,-39.8105,0,5
3.59,2,-29.8426,0,5
3.59,3,-19.8874,0,5
3.59,4,-9.94133,0,5
3.59,5,0,0,5
3.59,6,9.94133,0,5
3.59,7,19.8874,0,5
3.59,8,29.8426,0,5
3.59,9,39.8105,0,5
3.59,10,49.7937,0,5
3.6,0,-49.7962,0,5
3.6,1,-39.8128,0,5
3.6,2,-29.8445,0,5
3.6,3,-19.8888,0,5
3.6,4,-9.94205,0,5
3.6,5,0,0,5
3.6,6,9.94205,0,5
3.6,7,19.8888,0,5
3.6,8,29.8445,0,5
3.6,9,39.8128,0,5
3.6,10,49.7962,0,5
3.61,0,-49.7987,0,5
3.61,1,-39.8151,0,5
3.61,2,-29.8464,0,5
3.61,3,-19.8901,0,5
3.61,4,-9.94275,0,5
3.61,5,0,0,5
3.61,6,9.94275,0,5
3.61,7,19.8901,0,5
3.61,8,29.8464,0,5
3.61,9,39.8151,0,5
3.61,10,49.7987,0,5
3.62,0,-49.8012,0,5
3.62,1,-39.8173,0,5
3.62,2,-29.8482,0,5
3.62,3,-19.8915,0,5
3.62,4,-9.94345,0,5
3.62,5,0,0,5
3.62,6,9.94345,0,5
3.62,7,19.8915,0,5
3.62,8,29.8482,0,5
3.62,9,39.8173,0,5
3.62,10,49.8012,0,5
3.63,0,-49.8036,0,5
3.63,1,-39.8195,0,5
3.63,2,-29.8501,0,5
3.63,3,-19.8928,0,5
3.63,4,-9.94414,0,5
3.63,5,0,0,5
3.63,6,9.94414,0,5
3.63,7,19.8928,0,5
3.63,8,29.8501,0,5
3.63,9,39.8195,0,5
3.63,10,49.8036,0,5
3.64,0,-49.806,0,5
3.64,1,-39.8217,0,5
3.64,2,-29.8519,0,5
3.64,3,-19.8941,0,5
3.64,4,-9.94482,0,5
3.64,5,0,0,5
3.64,6,9.94482,0,5
3.64,7,19.8941,0,5
3.64,8,29.8519,0,5
3.64,9,39.8217,0,5
3.64,10,49.806,0,5
3.65,0,-49.8083,0,5
3.65,1,-39.8239,0,5
3.65,2,-29.8537,0,5
3.65,3,-19.8954,0,5
3.65,4,-9.94549,0,5
3.65,5,0,0,5
3.65,6,9.94549,0,5
3.65,7,19.8954,0,5
3.65,8,29.8537,0,5
3.65,9,39.8239,0,5
3.65,10,49.8083,0,5
3.66,0,-49.8107,0,5
3.66,1,-39.826,0,5
3.66,2,-29.8555,0,5
3.66,3,-19.8967,0,5
3.66,4,-9.94615,0,5
3.66,5,0,0,5
3.66,6,9.94615,0,5
3.66,7,19.8967,0,5
3.66,8,29.8555,0,5
3.66,9,39.826,0,5
3.66,10,49.8107,0,5
3.67,0,-49.813,0,5
3.67,1,-39.8282,0,5
3.67,2,-29.8573,0,5
3.67,3,-19.8979,0,5
3.67,4,-9.94681,0,5
3.67,5,0,0,5
3.67,6,9.94681,0,5
3.67,7,19.8979,0,5
3.67,8,29.8573,0,5
3.67,9,39.8282,0,5
3.67,10,49.813,0,5
3.68,0,-49.8153,0,5
3.68,1,-39.8303,0,5
3.68,2,-29.859,0,5
3.68,3,-19.8992,0,5
3.68,4,-9.94746,0,5
3.68,5,0,0,5
3.68,6,9.94746,0,5
3.68,7,19.8992,0,5
3.68,8,29.859,0,5
3.68,9,39.8303,0,5
3.68,10,49.8153,0,5
3.69,0,-49.8175,0,5
3.69,1,-39.8323,0,5
3.69,2,-29.8607,0,5
3.69,3,-19.9004,0,5
3.69,4,-9.9481,0,5
3.69,5,0,0,5
3.69,6,9.9481,0,5
3.69,7,19.9004,0,5
3.69,8,29.8607,0,5
3.69,9,39.8323,0,5
3.69,10,49.8175,0,5
3.7,0,-49.8197,0,5
3.7,1,-39.8344,0,5
3.7,2,-29.8624,0,5
3.7,3,-19.9016,0,5
3.7,4,-9.94873,0,5
3.7,5,0,0,5
3.7,6,9.94873,0,5
3.7,7,19.9016,0,5
3.7,8,29.8624,0,5
3.7,9,39.8344,0,5
3.7,10,49.8197,0,5
3.71,0,-49.8219,0,5
3.71,1,-39.8364,0,5
3.71,2,-29.8641,0,5
3.71,3,-19.9028,0,5
3.71,4,-9.94935,0,5
3.71,5,0,0,5
3.71,6,9.94935,0,5
3.71,7,19.9028,0,5
3.71,8,29.8641,0,5
3.71,9,39.8364,0,5
3.71,10,49.8219,0,5
3.72,0,-49.8241,0,5
3.72,1,-39.8384,0,5
3.72,2,-29.8657,0,5
3.72,3,-19.904,0,5
3.72,4,-9.94997,0,5
3.72,5,0,0,5
3.72,6,9.94997,0,5
3.72,7,19.904,0,5
3.72,8,29.8657,0,5
3.72,9,39.8384,0,5
3.72,10,49.8241,0,5
3.73,0,-49.8262,0,5
3.73,1,-39.8403,0,5
3.73,2,-29.8674,0,5
3.73,3,-19.9051,0,5
3.73,4,-9.95058,0,5
3.73,5,0,0,5
3.73,6,9.95058,0,5
3.73,7,19.9051,0,5
3.73,8,29.8674,0,5
3.73,9,39.8403,0,5
3.73,10,49.8262,0,5
3.74,0,-49.8284,0,5
3.74,1,-39.8423,0,5
3.74,2,-29.869,0,5
3.74,3,-19.9063,0,5
3.74,4,-9.95118,0,5
3.74,5,0,0,5
3.74,6,9.95118,0,5
3.74,7,19.9063,0,5
3.74,8,29.869,0,5
3.74,9,39.8423,0,5
3.74,10,49.8284,0,5
3.75,0,-49.8305,0,5
3.75,1,-39.8442,0,5
3.75,2,-29.8706,0,5
3.75,3,-19.9074,0,5
3.75,4,-9.95177,0,5
3.75,5,0,0,5
3.75,6,9.95177,0,5
3.75,7,19.9074,0,5
3.75,8,29.8706,0,5
3.75,9,39.8442,0,5
3.75,10,49.8305,0,5
3.76,0,-49.8325,0,5
3.76,1,-39.8461,0,5
3.76,2,-29.8722,0,5
3.76,3,-19.9086,0,5
3.76,4,-9.95236,0,5
3.76,5,0,0,5
3.76,6,9.95236,0,5
3.76,7,19.9086,0,5
3.76,8,29.8722,0,5
3.76,9,39.8461,0,5
3.76,10,49.8325,0,5
3.77,0,-49.8346,0,5
3.77,1,-39.848,0,5
3.77,2,-29.8737,0,5
3.77,3,-19.9097,0,5
3.77,4,-9.95294,0,5
3.77,5,0,0,5
3.77,6,9.95294,0,5
3.77,7,19.9097,0,5
3.77,8,29.8737,0,5
3.77,9,39.848,0,5
3.77,10,49.8346,0,5
3.78,0,-49.8366,0,5
3.78,1,-39.8498,0,5
3.78,2,-29.8753,0,5
3.78,3,-19.9108,0,5
3.78,4,-9.95351,0,5
3.78,5,0,0,5
3.78,6,9.95351,0,5
3.78,7,19.9108,0,5
3.78,8,29.8753,0,5
3.78,9,39.8498,0,5
3.78,10,49.8366,0,5
3.79,0,-49.8386,0,5
3.79,1,-39.8517,0,5
3.79,2,-29.8768,0,5
3.79,3,-19.9119,0,5
3.79,4,-9.95408,0,5
3.79,5,0,0,5
3.79,6,9.95408,0,5
3.79,7,19.9119,0,5
3.79,8,29.8768,0,5
3.79,9,39.8517,0,5
3.79,10,49.8386,0,5
3.8,0,-49.8405,0,5
3.8,1,-39.8535,0,5
3.8,2,-29.8783,0,5
3.8,3,-19.9129,0,5
3.8,4,-9.95464,0,5
3.8,5,0,0,5
3.8,6,9.95464,0,5
3.8,7,19.9129,0,5
3.8,8,29.8783,0,5
3.8,9,39.8535,0,5
3.8,10,49.8405,0,5
3.81,0,-49.8425,0,5
3.81,1,-39.8553,0,5
3.81,2,-29.8798,0,5
3.81,3,-19.914,0,5
3.81,4,-9.95519,0,5
3.81,5,0,0,5
3.81,6,9.95519,0,5
3.81,7,19.914,0,5
3.81,8,29.8798,0,5
3.81,9,39.8553,0,5
3.81,10,49.8425,0,5
3.82,0,-49.8444,0,5
3.82,1,-39.857,0,5
3.82,2,-29.8812,0,5
3.82,3,-19.915,0,5
3.82,4,-9.95574,0,5
3.82,5,0,0,5
3.82,6,9.95574,0,5
3.82,7,19.915,0,5
3.82,8,29.8812,0,5
3.82,9,39.857,0,5
3.82,10,49.8444,0,5
3.83,0,-49.8463,0,5
3.83,1,-39.8588,0,5
3.83,2,-29.8827,0,5
3.83,3,-19.9161,0,5
3.83,4,-9.95627,0,5
3.83,5,0,0,5
3.83,6,9.95627,0,5
3.83,7,19.9161,0,5
3.83,8,29.8827,0,5
3.83,9,39.8588,0,5
3.83,10,49.8463,0,5
3.84,0,-49.8482,0,5
3.84,1,-39.8605,0,5
3.84,2,-29.8841,0,5
3.84,3,-19.9171,0,5
3.84,4,-9.95681,0,5
3.84,5,0,0,5
3.84,6,9.95681,0,5
3.84,7,19.9171,0,5
3.84,8,29.8841,0,5
3.84,9,39.8605,0,5
3.84,10,49.8482,0,5
3.85,0,-49.85,0,5
3.85,1,-39.8622,0,5
3.85,2,-29.8855,0,5
3.85,3,-19.9181,0,5
3.85,4,-9.95733,0,5
3.85,5,0,0,5
3.85,6,9.95733,0,5
3.85,7,19.9181,0,5
3.85,8,29.8855,0,5
3.85,9,39.8622,0,5
3.85,10,49.85,0,5
3.86,0,-49.8518,0,5
3.86,1,-39.8639,0,5
3.86,2,-29.8869,0,5
3.86,3,-19.9191,0,5
3.86,4,-9.95785,0,5
3.86,5,0,0,5
3.86,6,9.95785,0,5
3.86,7,19.9191,0,5
3.86,8,29.8869,0,5
3.86,9,39.8639,0,5
3.86,10,49.8518,0,5
3.87,0,-49.8536,0,5
3.87,1,-39.8655,0,5
3.87,2,-29.8883,0,5
3.87,3,-19.9201,0,5
3.87,4,-9.95836,0,5
3.87,5,0,0,5
3.87,6,9.95836,0,5
3.87,7,19.9201,0,5
3.87,8,29.8883,0,5
3.87,9,39.8655,0,5
3.87,10,49.8536,0,5
3.88,0,-49.8554,0,5
3.88,1,-39.8671,0,5
3.88,2,-29.8896,0,5
3.88,3,-19.9211,0,5
3.88,4,-9.95887,0,5
3.88,5,0,0,5
3.88,6,9.95887,0,5
3.88,7,19.9211,0,5
3.88,8,29.8896,0,5
3.88,9,39.8671,0,5
3.88,10,49.8554,0,5
3.89,0,-49.8572,0,5
3.89,1,-39.8688,0,5
3.89,2,-29.891,0,5
3.89,3,-19.922,0,5
3.89,4,-9.95937,0,5
3.89,5,0,0,5
3.89,6,9.95937,0,5
3.89,7,19.922,0,5
3.89,8,29.891,0,5
3.89,9,39.8688,0,5
3.89,10,49.8572,0,5
3.9,0,-49.8589,0,5
3.9,1,-39.8704,0,5
3.9,2,-29.8923,0,5
3.9,3,-19.923,0,5
3.9,4,-9.95987,0,5
3.9,5,0,0,5
3.9,6,9.95987,0,5
3.9,7,19.923,0,5
3.9,8,29.8923,0,5
3.9,9,39.8704,0,5
3.9,10,49.8589,0,5
3.91,0,-49.8606,0,5
3.91,1,-39.8719,0,5
3.91,2,-29.8936,0,5
3.91,3,-19.9239,0,5
3.91,4,-9.96035,0,5
3.91,5,0,0,5
3.91,6,9.96035,0,5
3.91,7,19.9239,0,5
3.91,8,29.8936,0,5
3.91,9,39.8719,0,5
3.91,10,49.8606,0,5
3.92,0,-49.8623,0,5
3.92,1,-39.8735,0,5
3.92,2,-29.8949,0,5
3.92,3,-19.9248,0,5
3.92,4,-9.96084,0,5
3.92,5,0,0,5
3.92,6,9.96084,0,5
3.92,7,19.9248,0,5
3.92,8,29.8949,0,5
3.92,9,39.8735,0,5
3.92,10,49.8623,0,5
3.93,0,-49.864,0,5
3.93,1,-39.875,0,5
3.93,2,-29.8962,0,5
3.93,3,-19.9258,0,5
3.93,4,-9.96131,0,5
3.93,5,0,0,5
3.93,6,9.96131,0,5
3.93,7,19.9258,0,5
3.93,8,29.8962,0,5
3.93,9,39.875,0,5
3.93,10,49.864,0,5
3.94,0,-49.8657,0,5
3.94,1,-39.8766,0,5
3.94,2,-29.8975,0,5
3.94,3,-19.9267,0,5
3.94,4,-9.96178,0,5
3.94,5,0,0,5
3.94,6,9.96178,0,5
3.94,7,19.9267,0,5
3.94,8,29.8975,0,5
3.94,9,39.8766,0,5
3.94,10,49.8657,0,5
3.95,0,-49.8673,0,5
3.95,1,-39.8781,0,5
3.95,2,-29.8987,0,5
3.95,3,-19.9275,0,5
3.95,4,-9.96225,0,5
3.95,5,0,0,5
3.95,6,9.96225,0,5
3.95,7,19.9275,0,5
3.95,8,29.8987,0,5
3.95,9,39.8781,0,5
3.95,10,49.8673,0,5
3.96,0,-49.8689,0,5
3.96,1,-39.8795,0,5
3.96,2,-29.8999,0,5
3.96,3,-19.9284,0,5
3.96,4,-9.96271,0,5
3.96,5,0,0,5
3.96,6,9.96271,0,5
3.96,7,19.9284,0,5
3.96,8,29.8999,0,5
3.96,9,39.8795,0,5
3.96,10,49.8689,0,5
3.97,0,-49.8705,0,5
3.97,1,-39.881,0,5
3.97,2,-29.9012,0,5
3.97,3,-19.9293,0,5
3.97,4,-9.96316,0,5
3.97,5,0,0,5
3.97,6,9.96316,0,5
3.97,7,19.9293,0,5
3.97,8,29.9012,0,5
3.97,9,39.881,0,5
3.97,10,49.8705,0,5
3.98,0,-49.8721,0,5
3.98,1,-39.8825,0,5
3.98,2,-29.9024,0,5
3.98,3,-19.9302,0,5
3.98,4,-9.96361,0,5
3.98,5,0,0,5
3.98,6,9.96361,0,5
3.98,7,19.9302,0,5
3.98,8,29.9024,0,5
3.98,9,39.8825,0,5
3.98,10,49.8721,0,5
3.99,0,-49.8736,0,5
3.99,1,-39.8839,0,5
3.99,2,-29.9035,0,5
3.99,3,-19.931,0,5
3.99,4,-9.96405,0,5
3.99,5,0,0,5
3.99,6,9.96405,0,5
3.99,7,19.931,0,5
3.99,8,29.9035,0,5
3.99,9,39.8839,0,5
3.99,10,49.8736,0,5
4,0,-49.8752,0,5
4,1,-39.8853,0,5
4,2,-29.9047,0,5
4,3,-19.9319,0,5
4,4,-9.96449,0,5
4,5,0,0,5
4,6,9.96449,0,5
4,7,19.9319,0,5
4,8,29.9047,0,5
4,9,39.8853,0,5
4,10,49.8752,0,5
4.01,0,-49.8767,0,5
4.01,1,-39.8867,0,5
4.01,2,-29.9059,0,5
4.01,3,-19.9327,0,5
4.01,4,-9.96492,0,5
4.01,5,0,0,5
4.01,6,9.96492,0,5
4.01,7,19.9327,0,5
4.01,8,29.9059,0,5
4.01,9,39.8867,0,5
4.01,10,49.8767,0,5
4.02,0,-49.8782,0,5
4.02,1,-39.8881,0,5
4.02,2,-29.907,0,5
4.02,3,-19.9335,0,5
4.02,4,-9.96535,0,5
4.02,5,0,0,5
4.02,6,9.96535,0,5
4.02,7,19.9335,0,5
4.02,8,29.907,0,5
4.02,9,39.8881,0,5
4.02,10,49.8782,0,5
4.03,0,-49.8797,0,5
4.03,1,-39.8894,0,5
4.03,2,-29.9082,0,5
4.03,3,-19.9343,0,5
4.03,4,-9.96577,0,5
4.03,5,0,0,5
4.03,6,9.96577,0,5
4.03,7,19.9343,0,5
4.03,8,29.9082,0,5
4.03,9,39.8894,0,5
4.03,10,49.8797,0,5
4.04,0,-49.8811,0,5
4.04,1,-39.8908,0,5
4.04,2,-29.9093,0,5
4.04,3,-19.9351,0,5
4.04,4,-9.96619,0,5
4.04,5,0,0,5
4.04,6,9.96619,0,5
4.04,7,19.9351,0,5
4.04,8,29.9093,0,5
4.04,9,39.8908,0,5
4.04,10,49.8811,0,5
4.05,0,-49.8826,0,5
4.05,1,-39.8921,0,5
4.05,2,-29.9104,0,5
4.05,3,-19.9359,0,5
4.05,4,-9.9666,0,5
4.05,5,0,0,5
4.05,6,9.9666,0,5
4.05,7,19.9359,0,5
4.05,8,29.9104,0,5
4.05,9,39.8921,0,5
4.05,10,49.8826,0,5
4.06,0,-49.884,0,5
4.06,1,-39.8934,0,5
4.06,2,-29.9115,0,5
4.06,3,-19.9367,0,5
4.06,4,-9.967,0,5
4.06,5,0,0,5
4.06,6,9.967,0,5
4.06,7,19.9367,0,5
4.06,8,29.9115,0,5
4.06,9,39.8934,0,5
4.06,10,49.884,0,5
4.07,0,-49.8854,0,5
4.07,1,-39.8947,0,5
4.07,2,-29.9125,0,5
4.07,3,-19.9374,0,5
4.07,4,-9.96741,0,5
4.07,5,0,0,5
4.07,6,9.96741,0,5
4.07,7,19.9374,0,5
4.07,8,29.9125,0,5
4.07,9,39.8947,0,5
4.07,10,49.8854,0,5
4.08,0,-49.8868,0,5
4.08,1,-39.896,0,5
4.08,2,-29.9136,0,5
4.08,3,-19.9382,0,5
4.08,4,-9.9678,0,5
4.08,5,0,0,5
4.08,6,9.9678,0,5
4.08,7,19.9382,0,5
4.08,8,29.9136,0,5
4.08,9,39.896,0,5
4.08,10,49.8868,0,5
4.09,0,-49.8882,0,5
4.09,1,-39.8973,0,5
4.09,2,-29.9147,0,5
4.09,3,-19.939,0,5
4.09,4,-9.96819,0,5
4.09,5,0,0,5
4.09,6,9.96819,0,5
4.09,7,19.939,0,5
4.09,8,29.9147,0,5
4.09,9,39.8973,0,5
4.09,10,49.8882,0,5
4.1,0,-49.8896,0,5
4.1,1,-39.8985,0,5
4.1,2,-29.9157,0,5
4.1,3,-19.9397,0,5
4.1,4,-9.96858,0,5
4.1,5,0,0,5
4.1,6,9.96858,0,5
4.1,7,19.9397,0,5
4.1,8,29.9157,0,5
4.1,9,39.8985,0,5
4.1,10,49.8896,0,5
4.11,0,-49.8909,0,5
4.11,1,-39.8998,0,5
4.11,2,-29.9167,0,5
4.11,3,-19.9404,0,5
4.11,4,-9.96896,0,5
4.11,5,0,0,5
4.11,6,9.96896,0,5
4.11,7,19.9404,0,5
4.11,8,29.9167,0,5
4.11,9,39.8998,0,5
4.11,10,49.8909,0,5
4.12,0,-49.8922,0,5
4.12,1,-39.901,0,5
4.12,2,-29.9177,0,5
4.12,3,-19.9412,0,5
4.12,4,-9.96934,0,5
4.12,5,0,0,5
4.12,6,9.96934,0,5
4.12,7,19.9412,0,5
4.12,8,29.9177,0,5
4.12,9,39.901,0,5
4.12,10,49.8922,0,5
4.13,0,-49.8936,0,5
4.13,1,-39.9022,0,5
4.13,2,-29.9187,0,5
4.13,3,-19.9419,0,5
4.13,4,-9.96971,0,5
4.13,5,0,0,5
4.13,6,9.96971,0,5
4.13,7,19.9419,0,5
4.13,8,29.9187,0,5
4.13,9,39.9022,0,5
4.13,10,49.8936,0,5
4.14,0,-49.8948,0,5
4.14,1,-39.9034,0,5
4.14,2,-29.9197,0,5
4.14,3,-19.9426,0,5
4.14,4,-9.97008,0,5
4.14,5,0,0,5
4.14,6,9.97008,0,5
4.14,7,19.9426,0,5
4.14,8,29.9197,0,5
4.14,9,39.9034,0,5
4.14,10,49.8948,0,5
4.15,0,-49.8961,0,5
4.15,1,-39.9046,0,5
4.15,2,-29.9207,0,5
4.15,3,-19.9433,0,5
4.15,4,-9.97045,0,5
4.15,5,0,0,5
4.15,6,9.97045,0,5
4.15,7,19.9433,0,5
4.15,8,29.9207,0,5
4.15,9,39.9046,0,5
4.15,10,49.8961,0,5
4.16,0,-49.8974,0,5
4.16,1,-39.9057,0,5
4.16,2,-29.9217,0,5
4.16,3,-19.944,0,5
4.16,4,-9.97081,0,5
4.16,5,0,0,5
4.16,6,9.97081,0,5
4.16,7,19.944,0,5
4.16,8,29.9217,0,5
4.16,9,39.9057,0,5
4.16,10,49.8974,0,5
4.17,0,-49.8986,0,5
4.17,1,-39.9069,0,5
4.17,2,-29.9226,0,5
4.17,3,-19.9447,0,5
4.17,4,-9.97116,0,5
4.17,5,0,0,5
4.17,6,9.97116,0,5
4.17,7,19.9447,0,5
4.17,8,29.9226,0,5
4.17,9,39.9069,0,5
4.17,10,49.8986,0,5
4.18,0,-49.8999,0,5
4.18,1,-39.908,0,5
4.18,2,-29.9236,0,5
4.18,3,-19.9453,0,5
4.18,4,-9.97151,0,5
4.18,5,0,0,5
4.18,6,9.97151,0,5
4.18,7,19.9453,0,5
4.18,8,29.9236,0,5
4.18,9,39.908,0,5
4.18,10,49.8999,0,5
4.19,0,-49.9011,0,5
4.19,1,-39.9091,0,5
4.19,2,-29.9245,0,5
4.19,3,-19.946,0,5
4.19,4,-9.97186,0,5
4.19,5,0,0,5
4.19,6,9.97186,0,5
4.19,7,19.946,0,5
4.19,8,29.9245,0,5
4.19,9,39.9091,0,5
4.19,10,49.9011,0,5
4.2,0,-49.9023,0,5
4.2,1,-39.9102,0,5
4.2,2,-29.9254,0,5
4.2,3,-19.9466,0,5
4.2,4,-9.9722,0,5
4.2,5,0,0,5
4.2,6,9.9722,0,5
4.2,7,19.9466,0,5
4.2,8,29.9254,0,5
4.2,9,39.9102,0,5
4.2,10,49.9023,0,5
4.21,0,-49.9035,0,5
4.21,1,-39.9113,0,5
4.21,2,-29.9263,0,5
4.21,3,-19.9473,0,5
4.21,4,-9.97254,0,5
4.21,5,0,0,5
